,CS_PropertyID,cluster,size,empl_gr,Rent_x_x,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent,hd_total07_quantiles,cd_total_07_quantiles,Rent_y,Rent_x_y
142,248088,404,235246,2.38,30.3,99.47,6,21,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,27.925,1000-2000,<1000,33.61041558441559,32.45554858934167
143,247088,407,85490,2.38,30.6,94.17,2,19,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,30.6,1000-2000,<1000,33.61041558441559,32.45554858934167
144,313678,408,70683,1.77,30.6,100.0,3,20,0,0,1,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,23.4,1000-2000,<1000,33.61041558441559,32.45554858934167
145,247477,409,507850,2.38,30.66,71.11,20,25,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,26.4,1000-2000,<1000,33.61041558441559,32.45554858934167
146,247658,412,572389,2.38,31.06,91.06,24,23,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,26.4,1000-2000,<1000,33.61041558441559,32.45554858934167
147,247655,413,44317,2.38,31.2,79.45,4,17,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,28.8,1000-2000,<1000,33.61041558441559,32.45554858934167
148,279815,414,151699,2.38,31.22,81.41,8,25,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,33.2,1000-2000,<1000,33.61041558441559,32.45554858934167
149,280255,416,76671,2.38,31.64,74.41,3,26,1,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,28.2,1000-2000,<1000,33.61041558441559,32.45554858934167
150,247011,419,78290,2.38,31.8,85.88,4,23,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,29.4,1000-2000,<1000,33.61041558441559,32.45554858934167
151,279612,420,69055,2.38,31.8,78.85,2,22,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,27.0,1000-2000,<1000,33.61041558441559,32.45554858934167
152,247408,421,223731,2.38,31.8,96.56,10,25,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,25.865,1000-2000,<1000,33.61041558441559,32.45554858934167
153,247430,422,246625,2.38,31.8,86.58,12,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,26.4,1000-2000,<1000,33.61041558441559,32.45554858934167
154,313284,424,139727,1.77,31.8,73.54,7,28,0,0,1,0,1,1,0,0,744,1402,2146,22.71,0.0103,0.0378,22.2,1000-2000,<1000,33.61041558441559,32.45554858934167
155,248200,425,323315,2.38,31.9,85.58,12,25,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,31.815,1000-2000,<1000,33.61041558441559,32.45554858934167
156,249431,435,385455,2.38,32.0,91.87,22,27,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,25.5,1000-2000,<1000,33.61041558441559,32.45554858934167
157,248652,436,424598,2.38,32.04,83.24,12,71,1,1,0,1,0,1,0,1,684,1419,2103,22.71,0.0103,0.0378,26.69,1000-2000,<1000,33.61041558441559,32.45554858934167
158,248520,437,625838,2.38,32.37,98.3,40,40,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,23.385,1000-2000,<1000,33.61041558441559,32.45554858934167
159,247553,438,53297,2.38,32.4,90.82,4,34,1,0,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,28.8,1000-2000,<1000,33.61041558441559,32.45554858934167
160,247636,439,89203,2.38,33.0,100.0,3,22,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,30.9,1000-2000,<1000,33.61041558441559,32.45554858934167
161,306086,440,71514,2.94,33.0,81.23,3,22,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,33.0,1000-2000,<1000,33.61041558441559,32.45554858934167
162,248118,441,176675,2.38,33.0,98.9,10,24,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,30.27,1000-2000,<1000,33.61041558441559,32.45554858934167
163,248407,442,165989,2.38,33.0,98.85,8,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,28.2,1000-2000,<1000,33.61041558441559,32.45554858934167
164,248583,444,404085,2.38,33.0,83.6,22,18,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,33.0,1000-2000,<1000,33.61041558441559,32.45554858934167
165,248644,445,174118,2.38,33.0,100.0,8,16,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,30.6,1000-2000,<1000,33.61041558441559,32.45554858934167
166,313245,446,172830,1.77,33.0,95.62,20,21,0,0,1,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,28.2,1000-2000,<1000,33.61041558441559,32.45554858934167
167,280605,447,71946,2.38,33.0,100.0,3,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,28.2,1000-2000,<1000,33.61041558441559,32.45554858934167
168,280197,448,197817,2.38,33.14,97.06,10,22,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,33.17,1000-2000,<1000,33.61041558441559,32.45554858934167
169,288807,450,366210,2.38,33.17,81.95,15,18,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,38.285,1000-2000,<1000,33.61041558441559,32.45554858934167
170,997808,451,266603,2.38,33.36,36.17,12,0,0,1,0,1,0,1,0,0,684,1419,2103,22.71,0.0103,0.0378,32.805,1000-2000,<1000,33.61041558441559,32.45554858934167
171,279708,452,390144,2.38,33.43,81.15,19,16,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,35.495,1000-2000,<1000,33.61041558441559,32.45554858934167
172,392260,453,231458,2.38,33.46,81.43,10,7,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,35.495,1000-2000,<1000,33.61041558441559,32.45554858934167
173,313232,455,553715,1.77,33.95,69.28,24,24,0,1,0,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,28.5,1000-2000,<1000,33.61041558441559,32.45554858934167
174,249187,458,132417,2.38,34.2,92.1,8,28,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,31.2,1000-2000,<1000,33.61041558441559,32.45554858934167
175,279779,462,324955,2.38,34.58,95.12,14,5,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,37.5,1000-2000,<1000,33.61041558441559,32.45554858934167
176,52655,469,92878,2.38,35.4,86.81,3,5,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,33.13,1000-2000,<1000,33.61041558441559,32.45554858934167
177,279726,473,217239,2.38,35.83,90.65,11,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,35.71,1000-2000,<1000,33.61041558441559,32.45554858934167
178,280523,474,192030,2.38,35.99,79.46,10,24,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,29.57,1000-2000,<1000,33.61041558441559,32.45554858934167
179,249277,475,279667,2.38,36.0,87.39,13,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,28.5,1000-2000,<1000,33.61041558441559,32.45554858934167
180,279764,477,143744,2.38,36.12,97.39,10,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,31.0,1000-2000,<1000,33.61041558441559,32.45554858934167
181,279685,485,272887,2.38,37.2,97.89,12,22,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,34.2,1000-2000,<1000,33.61041558441559,32.45554858934167
182,284094,488,268838,2.38,37.35,90.52,12,8,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,37.575,1000-2000,<1000,33.61041558441559,32.45554858934167
183,247152,489,52929,2.38,37.39,96.71,4,22,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,34.15,1000-2000,<1000,33.61041558441559,32.45554858934167
184,306236,490,334333,2.94,37.39,88.78,17,18,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,23.4,1000-2000,<1000,33.61041558441559,32.45554858934167
185,313366,492,77979,1.77,37.8,78.36,3,24,0,0,1,0,1,1,0,0,744,1402,2146,22.71,0.0103,0.0378,37.8,1000-2000,<1000,33.61041558441559,32.45554858934167
186,247206,493,175242,2.38,37.92,98.4,12,27,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,28.8,1000-2000,<1000,33.61041558441559,32.45554858934167
187,247427,495,103673,2.38,38.4,89.0,3,19,1,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,35.1,1000-2000,<1000,33.61041558441559,32.45554858934167
188,313252,496,268645,1.77,38.4,89.36,15,17,0,1,0,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,26.7,1000-2000,<1000,33.61041558441559,32.45554858934167
189,247469,499,200703,2.38,39.37,99.27,11,25,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,32.31,1000-2000,<1000,33.61041558441559,32.45554858934167
190,248091,500,283586,2.38,39.4,89.8,13,18,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,37.045,1000-2000,<1000,33.61041558441559,32.45554858934167
191,247486,501,101125,2.38,39.43,94.63,6,27,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,45.0,1000-2000,<1000,33.61041558441559,32.45554858934167
192,279791,503,275757,2.38,39.87,89.91,14,17,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,28.2,1000-2000,<1000,33.61041558441559,32.45554858934167
193,246858,506,35696,2.38,40.2,74.15,3,24,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,34.2,1000-2000,<1000,33.61041558441559,32.45554858934167
194,248849,507,207658,2.38,40.2,85.47,16,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,35.18,1000-2000,<1000,33.61041558441559,32.45554858934167
195,249318,509,417459,2.38,40.73,92.32,10,36,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,40.08,1000-2000,<1000,33.61041558441559,32.45554858934167
196,247337,510,255528,2.38,41.26,98.51,15,37,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,40.295,1000-2000,<1000,33.61041558441559,32.45554858934167
197,248729,511,536027,2.38,41.4,81.51,6,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,29.87,1000-2000,<1000,33.61041558441559,32.45554858934167
198,246985,514,103529,2.38,41.72,86.63,6,31,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,41.72,1000-2000,<1000,33.61041558441559,32.45554858934167
199,354171,515,50000,1.77,42.0,91.34,11,62,0,0,0,0,1,1,0,0,744,1402,2146,22.71,0.0103,0.0378,27.175,1000-2000,<1000,33.61041558441559,32.45554858934167
200,247396,516,605942,2.38,42.0,100.0,28,38,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,40.665,1000-2000,<1000,33.61041558441559,32.45554858934167
201,249263,517,507000,2.38,42.0,100.0,21,17,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,30.0,1000-2000,<1000,33.61041558441559,32.45554858934167
202,249437,518,101121,2.38,42.0,96.48,5,39,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,44.4,1000-2000,<1000,33.61041558441559,32.45554858934167
203,291230,520,106475,2.38,42.15,100.0,5,7,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,28.125,1000-2000,<1000,33.61041558441559,32.45554858934167
204,247365,524,331494,2.38,42.89,90.66,19,23,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,40.665,1000-2000,<1000,33.61041558441559,32.45554858934167
205,246934,527,328331,2.38,45.0,100.0,24,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,47.015,1000-2000,<1000,33.61041558441559,32.45554858934167
206,246975,528,289873,2.38,45.0,97.93,14,23,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,39.0,1000-2000,<1000,33.61041558441559,32.45554858934167
207,249446,529,93086,2.38,45.0,99.4,9,46,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,48.75,1000-2000,<1000,33.61041558441559,32.45554858934167
208,249453,530,151110,2.38,45.0,98.25,11,46,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,48.75,1000-2000,<1000,33.61041558441559,32.45554858934167
209,248965,533,317729,2.38,45.9,77.28,16,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,41.12,1000-2000,<1000,33.61041558441559,32.45554858934167
210,246876,534,301414,2.38,46.13,98.91,22,22,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,32.945,1000-2000,<1000,33.61041558441559,32.45554858934167
211,247256,535,135943,2.38,46.13,99.27,5,19,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,34.2,1000-2000,<1000,33.61041558441559,32.45554858934167
212,247407,536,43796,2.38,46.2,77.88,4,16,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,44.61,1000-2000,<1000,33.61041558441559,32.45554858934167
213,248956,537,103015,2.38,46.8,83.52,7,16,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,41.12,1000-2000,<1000,33.61041558441559,32.45554858934167
214,249451,538,139061,2.38,47.0,99.12,10,35,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,47.5,1000-2000,<1000,33.61041558441559,32.45554858934167
215,313265,539,217000,1.77,47.4,91.4,11,17,0,1,0,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,37.8,1000-2000,<1000,33.61041558441559,32.45554858934167
216,247384,541,450000,2.38,48.0,89.82,23,25,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,48.0,1000-2000,<1000,33.61041558441559,32.45554858934167
217,246879,544,227046,2.38,49.45,98.28,16,18,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,32.945,1000-2000,<1000,33.61041558441559,32.45554858934167
218,42214,547,327697,2.38,50.12,96.55,10,36,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,45.3,1000-2000,<1000,33.61041558441559,32.45554858934167
219,248946,550,435039,2.38,51.71,97.84,24,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,30.6,1000-2000,<1000,33.61041558441559,32.45554858934167
220,248034,551,55080,2.38,53.3,54.69,6,22,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,43.0,1000-2000,<1000,33.61041558441559,32.45554858934167
221,249511,553,160502,2.38,57.0,100.0,10,35,1,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,54.0,1000-2000,<1000,33.61041558441559,32.45554858934167
222,247754,555,327860,2.38,60.39,99.37,6,16,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,47.4,1000-2000,<1000,33.61041558441559,32.45554858934167
223,247577,556,730510,2.38,61.64,95.5,34,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,60.82,1000-2000,<1000,33.61041558441559,32.45554858934167
224,246919,557,469710,2.38,64.89,95.38,25,24,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,33.0,1000-2000,<1000,33.61041558441559,32.45554858934167
225,256048,558,275000,2.38,65.2,99.18,5,7,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,47.7,1000-2000,<1000,33.61041558441559,32.45554858934167
226,256383,560,325000,2.38,72.0,96.91,6,7,0,1,0,1,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,48.0,1000-2000,<1000,33.61041558441559,32.45554858934167
227,247229,561,346479,2.38,72.0,98.58,6,16,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,59.7,1000-2000,<1000,33.61041558441559,32.45554858934167
228,247997,564,310798,2.38,75.0,86.07,5,22,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,48.0,1000-2000,<1000,33.61041558441559,32.45554858934167
229,248716,946,61210,2.38,33.0,62.47,3,17,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,29.4,1000-2000,<1000,33.61041558441559,32.45554858934167
230,248663,948,50178,2.38,58.2,96.67,4,16,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,47.665,1000-2000,<1000,33.61041558441559,32.45554858934167
231,280566,949,28149,2.38,21.0,79.08,2,23,1,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,19.8,1000-2000,<1000,33.61041558441559,32.45554858934167
232,280567,950,25980,2.38,21.0,81.31,2,23,1,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,20.4,1000-2000,<1000,33.61041558441559,32.45554858934167
233,248391,951,53423,2.38,22.8,97.57,1,24,1,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,16.2,1000-2000,<1000,33.61041558441559,32.45554858934167
234,247417,952,62345,2.38,24.6,93.04,2,21,1,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,25.2,1000-2000,<1000,33.61041558441559,32.45554858934167
235,279464,953,43449,2.38,34.8,100.0,2,25,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,34.8,1000-2000,<1000,33.61041558441559,32.45554858934167
236,248164,954,51608,2.38,25.8,85.92,2,21,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,25.8,1000-2000,<1000,33.61041558441559,32.45554858934167
237,249822,956,54355,2.38,42.0,98.38,5,52,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,33.0,1000-2000,<1000,33.61041558441559,32.45554858934167
238,249170,957,76921,2.38,24.6,93.05,4,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,20.4,1000-2000,<1000,33.61041558441559,32.45554858934167
239,247149,960,77943,2.38,18.44,99.28,1,25,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,16.12,1000-2000,<1000,33.61041558441559,32.45554858934167
240,246910,965,244448,2.38,32.4,97.7,6,25,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,27.0,1000-2000,<1000,33.61041558441559,32.45554858934167
241,247001,966,147245,2.38,39.35,97.71,14,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,42.175,1000-2000,<1000,33.61041558441559,32.45554858934167
242,248145,970,30933,0.64,28.2,85.0,2,17,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,28.2,1000-2000,<1000,33.61041558441559,32.45554858934167
243,248497,971,14767,0.64,28.8,89.0,1,17,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,28.8,1000-2000,<1000,33.61041558441559,32.45554858934167
244,247130,974,164310,2.38,31.1,95.8,12,40,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,29.54,1000-2000,<1000,33.61041558441559,32.45554858934167
245,249176,978,47864,2.38,12.0,100.0,2,23,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,24.065,1000-2000,<1000,33.61041558441559,32.45554858934167
246,249168,979,58214,2.38,23.4,35.75,2,23,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,24.3,1000-2000,<1000,33.61041558441559,32.45554858934167
247,248474,981,114929,2.38,27.6,83.96,7,23,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,21.93,1000-2000,<1000,33.61041558441559,32.45554858934167
248,364930,982,30271,2.38,28.8,13.94,3,21,1,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,28.8,1000-2000,<1000,33.61041558441559,32.45554858934167
249,248122,984,64452,2.38,28.2,100.0,2,19,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,23.4,1000-2000,<1000,33.61041558441559,32.45554858934167
250,313881,988,45173,1.77,27.0,82.28,2,21,0,0,1,0,1,1,1,1,744,1402,2146,22.71,0.0103,0.0378,26.96,1000-2000,<1000,33.61041558441559,32.45554858934167
251,248780,989,140938,2.38,33.0,75.99,6,17,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,25.01,1000-2000,<1000,33.61041558441559,32.45554858934167
252,246880,991,160094,2.38,38.4,95.78,11,22,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,36.9,1000-2000,<1000,33.61041558441559,32.45554858934167
253,313497,995,48850,1.77,33.0,88.43,3,21,0,1,0,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,30.9,1000-2000,<1000,33.61041558441559,32.45554858934167
254,313501,996,41285,1.77,33.0,76.11,3,18,0,1,0,0,1,1,1,1,744,1402,2146,22.71,0.0103,0.0378,30.9,1000-2000,<1000,33.61041558441559,32.45554858934167
255,246758,997,193790,2.38,21.41,82.42,6,21,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,20.4,1000-2000,<1000,33.61041558441559,32.45554858934167
256,313957,998,55354,1.77,28.8,37.03,2,23,0,0,1,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,28.8,1000-2000,<1000,33.61041558441559,32.45554858934167
257,248584,1002,127866,2.38,27.86,85.21,9,16,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,31.73,1000-2000,<1000,33.61041558441559,32.45554858934167
258,279603,1003,50841,2.38,25.2,100.0,2,22,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,27.0,1000-2000,<1000,33.61041558441559,32.45554858934167
259,246751,1004,228926,2.38,28.37,91.56,12,36,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,26.4,1000-2000,<1000,33.61041558441559,32.45554858934167
260,279599,1005,36618,2.38,31.8,65.08,2,22,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,27.0,1000-2000,<1000,33.61041558441559,32.45554858934167
261,246899,1006,233862,2.38,45.0,96.77,17,18,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,36.0,1000-2000,<1000,33.61041558441559,32.45554858934167
262,246993,1008,235760,2.38,49.8,95.07,15,22,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,49.8,1000-2000,<1000,33.61041558441559,32.45554858934167
263,280260,1011,212776,2.38,30.0,91.62,10,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,19.8,1000-2000,<1000,33.61041558441559,32.45554858934167
264,279749,1013,158082,2.38,33.0,97.22,9,25,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,25.2,1000-2000,<1000,33.61041558441559,32.45554858934167
265,247998,1014,150144,2.38,38.4,47.92,10,21,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,35.7,1000-2000,<1000,33.61041558441559,32.45554858934167
266,246921,1015,189234,2.38,32.4,98.93,11,31,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,32.4,1000-2000,<1000,33.61041558441559,32.45554858934167
267,247496,1016,250023,2.38,25.2,25.08,3,22,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,25.2,1000-2000,<1000,33.61041558441559,32.45554858934167
268,247279,1021,223000,2.38,34.45,95.44,6,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,30.94,1000-2000,<1000,33.61041558441559,32.45554858934167
269,247564,1023,58600,2.38,31.95,84.22,2,26,0,0,1,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,32.775,1000-2000,<1000,33.61041558441559,32.45554858934167
270,247537,1024,21740,2.38,33.6,85.55,1,23,0,0,1,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,33.6,1000-2000,<1000,33.61041558441559,32.45554858934167
271,279931,1027,149665,2.38,34.2,89.23,8,21,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,24.6,1000-2000,<1000,33.61041558441559,32.45554858934167
272,248043,1028,108007,2.38,46.8,95.22,3,28,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,39.0,1000-2000,<1000,33.61041558441559,32.45554858934167
273,248647,1032,322093,2.38,21.0,90.06,10,25,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,16.8,1000-2000,<1000,33.61041558441559,32.45554858934167
274,249503,1038,292500,2.38,57.0,100.0,9,45,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,55.69,1000-2000,<1000,33.61041558441559,32.45554858934167
275,248701,1042,284000,2.38,34.62,83.44,21,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,33.0,1000-2000,<1000,33.61041558441559,32.45554858934167
276,246942,1050,166686,2.38,37.04,95.98,12,22,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,32.02,1000-2000,<1000,33.61041558441559,32.45554858934167
277,279838,1051,346684,2.38,36.75,97.45,16,17,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,37.2,1000-2000,<1000,33.61041558441559,32.45554858934167
278,246762,1052,245413,2.38,64.2,100.0,21,39,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,61.8,1000-2000,<1000,33.61041558441559,32.45554858934167
279,313267,1057,188164,1.77,45.32,88.86,10,20,0,1,0,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,37.5,1000-2000,<1000,33.61041558441559,32.45554858934167
280,364904,1063,255294,2.38,38.18,97.67,9,7,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,31.465,1000-2000,<1000,33.61041558441559,32.45554858934167
281,313269,1066,187999,1.77,37.14,94.66,10,21,0,1,0,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,37.5,1000-2000,<1000,33.61041558441559,32.45554858934167
282,246935,1069,408000,2.38,47.44,98.86,17,18,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,48.235,1000-2000,<1000,33.61041558441559,32.45554858934167
283,280625,1071,183952,2.38,33.72,90.21,8,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,26.4,1000-2000,<1000,33.61041558441559,32.45554858934167
284,280632,1072,94789,2.38,33.91,96.92,4,20,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,26.4,1000-2000,<1000,33.61041558441559,32.45554858934167
285,280621,1073,94875,2.38,34.2,62.46,4,19,0,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,26.4,1000-2000,<1000,33.61041558441559,32.45554858934167
286,313250,1074,234780,1.77,41.25,81.51,15,17,0,1,0,0,1,1,0,1,744,1402,2146,22.71,0.0103,0.0378,37.42,1000-2000,<1000,33.61041558441559,32.45554858934167
287,248895,1076,404049,2.38,38.59,95.17,22,36,1,1,0,0,1,1,0,1,684,1419,2103,22.71,0.0103,0.0378,29.525,1000-2000,<1000,33.61041558441559,32.45554858934167
